Botanical Name,DBH,DAUID,CTUID,City
Acer x freemanii 'Jeffersred',20,35100138,5210015.00,Kingston
Picea abies,35,35100106,5210112.06,Kingston
Acer saccharum,11,35100167,5210003.00,Kingston
Picea glauca,55,35100093,5210112.05,Kingston
Abies balsamea,9,35100110,5210112.07,Kingston
Picea pungens,48,35100093,5210112.05,Kingston
Celtis occidentalis,28,35100321,5210100.02,Kingston
Acer platanoides,69,35100151,5210005.00,Kingston
Tilia cordata,35,35100089,5210111.02,Kingston
Acer saccharum 'Columnare',8,35100151,5210005.00,Kingston
Acer platanoides,4,35100081,5210111.01,Kingston
Acer rubrum,17,35100152,5210006.00,Kingston
Acer platanoides,43,35100033,5210011.02,Kingston
Tilia cordata,29,35100106,5210112.06,Kingston
Celtis occidentalis,6,35100331,5210113.01,Kingston
Gleditsia triacanthos,26,35100325,5210110.00,Kingston
Acer platanoides,8,35100243,5210005.00,Kingston
Acer rubrum,5,35100275,5210013.00,Kingston
Cornus alternifolia,1,35100158,5210004.00,Kingston
Gleditsia triacanthos,10,35100275,5210013.00,Kingston
Carya ovata,22,35100082,5210111.02,Kingston
Acer platanoides,21,35100171,5210002.00,Kingston
Pinus resinosa,30,35100237,5210112.03,Kingston
Acer x freemanii,22,35100122,5210113.01,Kingston
Aesculus glabra,8,35100052,5210008.00,Kingston
Acer saccharum,32,35100270,5210113.02,Kingston
Thuja occidentalis,14,35100083,5210111.01,Kingston
Acer platanoides,40,35100268,5210101.00,Kingston
Acer platanoides,17,35100120,5210112.03,Kingston
Acer platanoides,19,35100321,5210100.02,Kingston
Celtis occidentalis,5,35100181,5210011.01,Kingston
Acer platanoides,21,35100048,5210012.00,Kingston
Gleditsia triacanthos var. inermis 'Draves',4,35100280,5210100.02,Kingston
Acer saccharinum,71,35100198,5210001.00,Kingston
Prunus x cistena,,35100082,5210111.02,Kingston
Acer x freemanii 'Jeffersred',6,35100140,5210015.00,Kingston
Quercus bicolor,21,35100151,5210005.00,Kingston
Gleditsia triacanthos var. inermis 'Draves',5,35100197,5210001.00,Kingston
Acer platanoides,23,35100114,5210112.06,Kingston
Gleditsia triacanthos,45,35100151,5210005.00,Kingston
Acer platanoides,25,35100239,5210011.01,Kingston
Acer saccharum,6,35100325,5210110.00,Kingston
Betula papyrifera,41,35100049,5210012.00,Kingston
Tilia cordata,31,35100331,5210113.01,Kingston
Acer saccharum,28,35100331,5210113.01,Kingston
Acer platanoides,84,35100168,5210003.00,Kingston
Acer platanoides,9,35100136,5210014.00,Kingston
Tilia cordata,52,35100193,5210001.00,Kingston
Gleditsia triacanthos,22,35100239,5210011.01,Kingston
Acer platanoides,74,35100164,5210003.00,Kingston
Acer platanoides,18,35100280,5210100.02,Kingston
Ulmus americana,32,35100237,5210112.03,Kingston
Pyrus calleryana,10,35100053,5210007.00,Kingston
Tilia cordata,13,35100199,5210009.00,Kingston
Aesculus hippocastanum,17,35100086,5210111.01,Kingston
Acer platanoides,63,35100033,5210011.02,Kingston
Acer saccharinum,84,35100061,5210007.00,Kingston
Betula papyrifera,34,35100057,5210007.00,Kingston
Acer platanoides,10,35100331,5210113.01,Kingston
Tilia cordata,39,35100073,5210110.00,Kingston
Acer x freemanii 'Jeffersred',11,35100076,5210111.02,Kingston
Carya ovata,35,35100237,5210112.03,Kingston
Tilia cordata,32,35100321,5210100.02,Kingston
Acer saccharinum,8,35100064,5210006.00,Kingston
Acer platanoides,17,35100318,5210113.01,Kingston
Thuja occidentalis,4,35100097,5210112.04,Kingston
Gleditsia triacanthos,6,35100158,5210004.00,Kingston
Betula papyrifera,,35100100,5210112.04,Kingston
Acer platanoides,25,35100169,5210003.00,Kingston
Acer platanoides,44,35100030,5210011.01,Kingston
Ginkgo biloba,29,35100243,5210005.00,Kingston
Tilia cordata,42,35100106,5210112.06,Kingston
Acer saccharinum,48,35100138,5210015.00,Kingston
Thuja occidentalis,46,35100089,5210111.02,Kingston
Acer x freemanii 'Jeffersred',17,35100320,5210100.02,Kingston
Gymnocladus dioicus,3,35100240,5210014.00,Kingston
Ulmus wilsoniana 'Prospector',4,35100093,5210112.05,Kingston
Celtis occidentalis,9,35100156,5210005.00,Kingston
Pinus sylvestris,,35100286,,
Juglans nigra,44,35100275,5210013.00,Kingston
Aesculus hippocastanum,10,35100169,5210003.00,Kingston
Acer rubrum,24,35100138,5210015.00,Kingston
Ulmus x Frontier,7,35100103,5210112.06,Kingston
Betula papyrifera,15,35100168,5210003.00,Kingston
Acer saccharum,4,35100109,5210112.06,Kingston
Tilia cordata,49,35100280,5210100.02,Kingston
Acer platanoides,74,35100168,5210003.00,Kingston
Picea abies,27,35100190,5210009.00,Kingston
Malus spp.,34,35100152,5210006.00,Kingston
Acer saccharinum,63,35100083,5210111.01,Kingston
Acer x freemanii 'Jeffersred',6,35100189,5210002.00,Kingston
Gleditsia triacanthos,11,35100321,5210100.02,Kingston
Pinus nigra,,35100321,5210100.02,Kingston
Ginkgo biloba,14,35100058,5210006.00,Kingston
Ginkgo biloba,12,35100318,5210113.01,Kingston
Gleditsia triacanthos,19,35100157,5210004.00,Kingston
