Botanical Name,DBH,DAUID,CTUID,City
PRUNUS VIRGINIANA SCHUBERT,27,48060098,8250072,Calgary
MALUS ,6,48060562,8250030,Calgary
FRAXINUS AMERICANA NORTHERN,5,48062559,8250002.38,Calgary
PRUNUS VIRGINIANA SCHUBERT,55,48060956,8250038.15,Calgary
ULMUS AMERICANA PATMORE,9,48062393,8250202.01,Calgary
SORBUS AUCUPARIA BLACK HAWK,7,48062519,8250038.36,Calgary
POPULUS ,106,48062766,8250027.03,Calgary
POPULUS TREMULOIDES ,8,48062791,8250049.06,Calgary
ULMUS AMERICANA BRANDON,11,48062632,8250077.38,Calgary
POPULUS TREMULOIDES ,20,48062641,8250001.39,Calgary
POPULUS X ACUMINATA,16,48062791,8250049.06,Calgary
POPULUS ,40,48060796,8250001.17,Calgary
fraxinus pennsylvanica PATMORE,6,48062516,8250038.35,Calgary
POPULUS ,18,48062791,8250049.06,Calgary
SORBUS AUCUPARIA BLACK HAWK,6,48062519,8250038.36,Calgary
PRUNUS VIRGINIANA SCHUBERT,23,48062213,8250002.08,Calgary
MALUS ROSTHERN,6,48060444,8250057,Calgary
ULMUS AMERICANA ,11,48062393,8250202.01,Calgary
POPULUS X ACUMINATA,25,48062791,8250049.06,Calgary
PICEA GLAUCA ,34,48060198,8250051,Calgary
PICEA PUNGENS ,15,48061575,8250038.15,Calgary
FRAXINUS AMERICANA NORTHERN,5,48062559,8250002.38,Calgary
MALUS ,26,48060694,8250018.01,Calgary
fraxinus pennsylvanica PATMORE,7,48062516,8250038.35,Calgary
POPULUS X ACUMINATA,8,48062791,8250049.06,Calgary
MALUS ADSTRINGENS DURLEO,5,48062559,8250002.38,Calgary
PINUS UNCINATA ,5,48062791,8250049.06,Calgary
ULMUS AMERICANA PATMORE,8,48062393,8250202.01,Calgary
POPULUS ,60,48061483,8250003,Calgary
PICEA PUNGENS GLAUCA,5,48060560,8250029,Calgary
POPULUS BALSAMIFERA ,60,48060901,8250034,Calgary
POPULUS ,98,48062766,8250027.03,Calgary
POPULUS TREMULOIDES ,8,48062791,8250049.06,Calgary
FRAXINUS PENNSYLVANICA ,30,48060862,8250059,Calgary
PICEA PUNGENS ,55,48060560,8250029,Calgary
PINUS UNCINATA ,7,48062791,8250049.06,Calgary
POPULUS ,7,48062791,8250049.06,Calgary
ULMUS AMERICANA ,12,48062002,8250038.27,Calgary
ULMUS AMERICANA BRANDON,16,48062594,8250052.12,Calgary
POPULUS TREMULOIDES ,6,48062791,8250049.06,Calgary
MALUS ,21,48062213,8250002.08,Calgary
ULMUS AMERICANA BRANDON,18,48062594,8250052.12,Calgary
PRUNUS VIRGINIANA SCHUBERT,25,48061300,8250005,Calgary
MALUS ,34,48060833,8250007.01,Calgary
fraxinus pennsylvanica PATMORE,8,48062516,8250038.35,Calgary
